Mug/1038e4eac0e18dcce02ae6d2a21d494a,0.20883085468228357
Mug/10c2b3eac377b9084b3c42e318f3affc,0.1960546751790722
Mug/10f6e09036350e92b3f21f1137c3c347,0.13283151118422856
Mug/127944b6dabee1c9e20e92c5b8147e4a,0.14081637046802276
Mug/128ecbc10df5b05d96eaf1340564a4de,0.1747536504838062
Mug/1038e4eac0e18dcce02ae6d2a21d494a,2.637210285972266
Mug/10c2b3eac377b9084b3c42e318f3affc,0.20209565092715776
Mug/10f6e09036350e92b3f21f1137c3c347,0.12876099694389218
Mug/127944b6dabee1c9e20e92c5b8147e4a,0.13771361278561767
Mug/128ecbc10df5b05d96eaf1340564a4de,0.17117707538947013
Mug/1038e4eac0e18dcce02ae6d2a21d494a,2.6037411193966324
Mug/10c2b3eac377b9084b3c42e318f3affc,0.19067210019406522
Mug/10f6e09036350e92b3f21f1137c3c347,0.1208767691065635
Mug/127944b6dabee1c9e20e92c5b8147e4a,0.13080226815273727
Mug/128ecbc10df5b05d96eaf1340564a4de,0.1639858420088206
Mug/1038e4eac0e18dcce02ae6d2a21d494a,2.6178886716022713
Mug/10c2b3eac377b9084b3c42e318f3affc,0.20115142996152963
Mug/10f6e09036350e92b3f21f1137c3c347,1.743987348592166
Mug/127944b6dabee1c9e20e92c5b8147e4a,0.1424329154329208
Mug/128ecbc10df5b05d96eaf1340564a4de,0.1682785414321267
Mug/1038e4eac0e18dcce02ae6d2a21d494a,0.3062865524575078
Mug/10c2b3eac377b9084b3c42e318f3affc,0.2019897162784972
Mug/10f6e09036350e92b3f21f1137c3c347,1.7435048982820234
Mug/127944b6dabee1c9e20e92c5b8147e4a,0.13833819765891747
Mug/128ecbc10df5b05d96eaf1340564a4de,0.17121169388355123
Mug/1038e4eac0e18dcce02ae6d2a21d494a,0.8245485446635181
Couch/37cfcafe606611d81246538126da07a8,0.0012546283426520502
mug/1038e4eac0e18dcce02ae6d2a21d494a,0.009382068946605177
mug/10c2b3eac377b9084b3c42e318f3affc,0.005731573815947749
mug/10f6e09036350e92b3f21f1137c3c347,0.005164760324582478
mug/127944b6dabee1c9e20e92c5b8147e4a,0.008174758395288943
mug/128ecbc10df5b05d96eaf1340564a4de,0.005678179279632681
Couch/37cfcafe606611d81246538126da07a8,0.0003331652104867509
mug/141f1db25095b16dcfb3760e4293e310,0.0004799775078692252
